,index,Male,Black_Hair
97260,188319.jpg,0,0
97261,030588.jpg,0,0
97262,076632.jpg,1,1
97263,053199.jpg,0,0
97264,057895.jpg,0,0
97265,092864.jpg,0,0
97266,184924.jpg,0,1
97267,030505.jpg,1,1
97268,022010.jpg,0,0
97269,005935.jpg,0,0
97270,059499.jpg,1,0
97271,172512.jpg,1,0
97272,040968.jpg,0,0
97273,200879.jpg,0,1
97274,030427.jpg,0,0
97275,048435.jpg,0,0
97276,173877.jpg,1,1
97277,176145.jpg,0,0
97278,127575.jpg,0,0
97279,141100.jpg,0,0
97280,168539.jpg,1,1
97281,076298.jpg,0,0
97282,080353.jpg,1,1
97283,038707.jpg,0,1
97284,168450.jpg,0,0
97285,077069.jpg,0,0
97286,141479.jpg,0,0
97287,107334.jpg,0,1
97288,172109.jpg,0,0
97289,058125.jpg,0,1
97290,191892.jpg,0,0
97291,130943.jpg,0,0
97292,109073.jpg,0,0
97293,156478.jpg,1,1
97294,163595.jpg,0,1
97295,031397.jpg,0,0
97296,144317.jpg,1,1
97297,101196.jpg,1,0
97298,188616.jpg,0,1
97299,065068.jpg,0,0
97300,177995.jpg,0,1
97301,101226.jpg,1,1
97302,012040.jpg,0,0
97303,095478.jpg,0,0
97304,017801.jpg,0,0
97305,166896.jpg,1,0
97306,005867.jpg,0,1
97307,061175.jpg,0,0
97308,198826.jpg,0,0
97309,015770.jpg,0,1
97310,081532.jpg,0,0
97311,083502.jpg,0,1
97312,031940.jpg,0,0
97313,170081.jpg,0,0
97314,129117.jpg,0,0
97315,185452.jpg,0,0
97316,121112.jpg,1,0
97317,078726.jpg,0,0
97318,186465.jpg,0,0
97319,071235.jpg,0,1
97320,132219.jpg,1,0
97321,077507.jpg,1,0
97322,090348.jpg,0,0
97323,192347.jpg,0,0
97324,145397.jpg,0,0
97325,149269.jpg,1,1
97326,055611.jpg,0,1
97327,177800.jpg,0,0
97328,191697.jpg,0,0
97329,180434.jpg,0,0
97330,174139.jpg,1,1
97331,035404.jpg,0,0
97332,100157.jpg,0,0
97333,043637.jpg,0,0
97334,071751.jpg,0,0
97335,066973.jpg,0,0
97336,054171.jpg,1,0
97337,001277.jpg,0,0
97338,126954.jpg,0,1
97339,003986.jpg,0,0
97340,042854.jpg,0,0
97341,147904.jpg,0,0
97342,147734.jpg,0,0
97343,171500.jpg,0,0
97344,007024.jpg,0,0
97345,065481.jpg,0,0
97346,170487.jpg,0,0
97347,177528.jpg,0,0
97348,073369.jpg,0,0
97349,166378.jpg,0,0
97350,088828.jpg,0,0
97351,072605.jpg,1,0
97352,049272.jpg,0,1
97353,024192.jpg,1,0
97354,062032.jpg,0,0
97355,181773.jpg,0,0
97356,186668.jpg,0,0
97357,119444.jpg,0,0
97358,028906.jpg,0,0
97359,139392.jpg,1,0
97360,164692.jpg,0,0
97361,107238.jpg,0,0
97362,086916.jpg,0,0
97363,160792.jpg,0,0
97364,011958.jpg,0,1
97365,047908.jpg,0,0
97366,080505.jpg,0,0
97367,114649.jpg,1,0
97368,062429.jpg,0,0
97369,188816.jpg,0,0
97370,090647.jpg,0,0
97371,000235.jpg,1,0
97372,177806.jpg,0,0
97373,126621.jpg,0,0
97374,154707.jpg,0,1
97375,072587.jpg,0,0
97376,091220.jpg,0,0
97377,171050.jpg,1,0
97378,116503.jpg,0,0
97379,037572.jpg,1,0
97380,026469.jpg,0,0
97381,190709.jpg,0,0
97382,000441.jpg,0,0
97383,091398.jpg,0,0
97384,152063.jpg,0,0
97385,120741.jpg,0,0
97386,128218.jpg,0,0
97387,165439.jpg,1,1
97388,097401.jpg,0,0
97389,093821.jpg,0,0
97390,052563.jpg,0,0
97391,178161.jpg,0,0
97392,034807.jpg,0,0
97393,123669.jpg,0,0
97394,102841.jpg,1,0
97395,081481.jpg,0,0
97396,173429.jpg,0,0
97397,196770.jpg,0,0
97398,197794.jpg,0,0
97399,007129.jpg,0,1
97400,068294.jpg,1,0
97401,157243.jpg,0,0
97402,198759.jpg,0,1
97403,016841.jpg,0,0
97404,009602.jpg,0,1
97405,042293.jpg,0,0
97406,192119.jpg,0,0
97407,029822.jpg,0,1
97408,017341.jpg,0,0
97409,091518.jpg,0,0
97410,171193.jpg,1,0
97411,000029.jpg,0,0
97412,053079.jpg,0,0
97413,037858.jpg,0,0
97414,141813.jpg,0,1
97415,143378.jpg,1,0
97416,062630.jpg,0,0
97417,015729.jpg,0,0
97418,075611.jpg,1,0
97419,154098.jpg,0,0
97420,157019.jpg,0,0
97421,159384.jpg,0,0
97422,161649.jpg,0,0
97423,067563.jpg,1,1
97424,134719.jpg,1,0
97425,142911.jpg,0,0
97426,071076.jpg,0,1
97427,022752.jpg,0,0
97428,171159.jpg,0,0
97429,166932.jpg,0,0
97430,088858.jpg,0,0
97431,027035.jpg,0,0
97432,187842.jpg,0,0
97433,008089.jpg,0,0
97434,179968.jpg,0,0
97435,097819.jpg,0,0
97436,021516.jpg,1,0
97437,176315.jpg,0,0
97438,122140.jpg,0,0
97439,156578.jpg,0,0
97440,131765.jpg,0,0
97441,067781.jpg,0,0
97442,166797.jpg,0,1
97443,055156.jpg,0,0
97444,182929.jpg,0,1
97445,198728.jpg,0,0
97446,025260.jpg,0,0
97447,136934.jpg,0,0
97448,128186.jpg,0,0
97449,099854.jpg,0,0
97450,041445.jpg,0,0
97451,108076.jpg,0,0
97452,135133.jpg,0,0
97453,046993.jpg,0,0
97454,137176.jpg,0,0
97455,057345.jpg,0,0
97456,074673.jpg,1,1
97457,048487.jpg,0,0
97458,033935.jpg,0,1
97459,176482.jpg,1,1
97460,033690.jpg,0,0
97461,190979.jpg,0,0
97462,189272.jpg,1,0
97463,030922.jpg,0,0
97464,174353.jpg,1,0
97465,132197.jpg,0,0
97466,017533.jpg,0,0
97467,166937.jpg,0,0
97468,169559.jpg,1,0
97469,122885.jpg,0,0
97470,017484.jpg,0,0
97471,201822.jpg,1,0
97472,029895.jpg,0,0
97473,137738.jpg,0,0
97474,022020.jpg,0,1
97475,169597.jpg,1,1
97476,148063.jpg,0,0
97477,118684.jpg,0,0
97478,165776.jpg,0,0
97479,012143.jpg,0,0
97480,023219.jpg,0,0
97481,152262.jpg,0,0
97482,168680.jpg,1,1
97483,073419.jpg,0,0
97484,115425.jpg,0,0
97485,013736.jpg,1,0
97486,052195.jpg,1,1
97487,113494.jpg,0,0
97488,142560.jpg,1,0
97489,059730.jpg,0,0
97490,039515.jpg,0,0
97491,036666.jpg,1,0
97492,013152.jpg,0,0
97493,168554.jpg,0,0
97494,171579.jpg,0,0
97495,001493.jpg,0,0
97496,087347.jpg,0,0
97497,187073.jpg,1,0
97498,158383.jpg,1,0
97499,138417.jpg,1,0
97500,033073.jpg,0,0
97501,149625.jpg,0,0
97502,117702.jpg,0,0
97503,131760.jpg,0,0
97504,125806.jpg,0,0
97505,170439.jpg,0,0
97506,040661.jpg,0,0
97507,092243.jpg,0,0
97508,045911.jpg,0,0
97509,032736.jpg,0,1
97510,050829.jpg,0,0
97511,050292.jpg,0,0
97512,073936.jpg,0,0
97513,194159.jpg,0,0
97514,117465.jpg,0,0
97515,187445.jpg,1,1
97516,129688.jpg,0,0
97517,084257.jpg,0,0
97518,094013.jpg,0,0
97519,054684.jpg,0,1
97520,102688.jpg,1,0
97521,140497.jpg,0,1
97522,089674.jpg,0,0
97523,048791.jpg,0,0
97524,107699.jpg,0,0
97525,009255.jpg,1,1
97526,084184.jpg,0,0
97527,156389.jpg,0,0
97528,033377.jpg,0,0
97529,166646.jpg,1,1
97530,141328.jpg,0,0
97531,168425.jpg,0,0
97532,116912.jpg,0,1
97533,106708.jpg,0,0
97534,163378.jpg,0,0
97535,098483.jpg,1,0
97536,196729.jpg,1,0
97537,136277.jpg,0,0
97538,182664.jpg,1,0
97539,197735.jpg,0,0
97540,050378.jpg,0,0
97541,126672.jpg,0,1
97542,100791.jpg,0,0
97543,083593.jpg,0,0
97544,069793.jpg,0,0
97545,196457.jpg,0,0
97546,057843.jpg,0,0
97547,000323.jpg,0,0
97548,034484.jpg,0,0
97549,084238.jpg,1,1
97550,006891.jpg,0,0
97551,167938.jpg,0,0
97552,049731.jpg,0,0
97553,090971.jpg,0,0
97554,109854.jpg,0,0
97555,181719.jpg,0,0
97556,040065.jpg,0,0
97557,121341.jpg,0,0
97558,081843.jpg,0,0
97559,087006.jpg,1,0
97560,082543.jpg,0,0
97561,074273.jpg,0,1
97562,126617.jpg,0,0
97563,150628.jpg,0,0
97564,016439.jpg,0,0
97565,026069.jpg,0,0
97566,081803.jpg,0,0
97567,172571.jpg,1,0
97568,183645.jpg,0,0
97569,050479.jpg,0,0
97570,154559.jpg,0,1
97571,183640.jpg,0,1
97572,103267.jpg,0,0
97573,135234.jpg,0,0
97574,175198.jpg,0,0
97575,057478.jpg,0,0
97576,059666.jpg,0,0
97577,001216.jpg,1,1
97578,018670.jpg,1,0
97579,076845.jpg,0,0
97580,053751.jpg,0,1
97581,161827.jpg,0,0
97582,122416.jpg,1,0
97583,065012.jpg,0,0
97584,109699.jpg,0,0
97585,120724.jpg,0,0
97586,121794.jpg,0,0
97587,150215.jpg,0,0
97588,177614.jpg,0,0
97589,143299.jpg,1,0
97590,134887.jpg,0,0
97591,181241.jpg,0,0
97592,034455.jpg,0,1
97593,052622.jpg,0,0
97594,160992.jpg,0,0
97595,194333.jpg,0,0
97596,040800.jpg,0,0
97597,154986.jpg,1,0
97598,000345.jpg,0,0
97599,166133.jpg,0,0
97600,019786.jpg,1,0
97601,102808.jpg,0,0
97602,164002.jpg,0,0
97603,144744.jpg,0,0
97604,128404.jpg,0,0
97605,040833.jpg,0,0
97606,099359.jpg,0,0
97607,066599.jpg,0,1
97608,053879.jpg,0,0
97609,083199.jpg,0,0
97610,069979.jpg,0,0
97611,002454.jpg,1,0
97612,063926.jpg,0,0
97613,147686.jpg,1,0
97614,049866.jpg,1,0
97615,154508.jpg,1,0
97616,139346.jpg,0,1
97617,201830.jpg,0,0
97618,094574.jpg,0,1
97619,049460.jpg,0,0
97620,199797.jpg,0,0
97621,038505.jpg,0,0
97622,006486.jpg,0,0
97623,121577.jpg,0,1
97624,028546.jpg,0,0
97625,090223.jpg,0,0
97626,202382.jpg,0,1
97627,073647.jpg,0,0
97628,010968.jpg,1,0
97629,084519.jpg,0,0
97630,077555.jpg,0,0
97631,002982.jpg,0,0
97632,131325.jpg,1,0
97633,052118.jpg,0,0
97634,145996.jpg,1,0
97635,023543.jpg,0,0
97636,175261.jpg,0,0
97637,111924.jpg,0,0
97638,080621.jpg,0,0
97639,178601.jpg,0,0
97640,084376.jpg,0,0
97641,178265.jpg,0,0
97642,098380.jpg,0,0
97643,182767.jpg,0,0
97644,012386.jpg,0,0
97645,158492.jpg,1,0
97646,033604.jpg,1,1
97647,002665.jpg,1,0
97648,148152.jpg,0,0
97649,120674.jpg,1,0
97650,064899.jpg,0,0
97651,112982.jpg,1,0
97652,056436.jpg,0,1
97653,151389.jpg,1,0
97654,029765.jpg,1,0
97655,034178.jpg,0,0
97656,068093.jpg,0,0
97657,030396.jpg,0,0
97658,154521.jpg,0,0
97659,063577.jpg,0,0
97660,131394.jpg,0,0
97661,191280.jpg,0,0
97662,056964.jpg,0,1
97663,041103.jpg,0,0
97664,062291.jpg,0,0
97665,150443.jpg,0,0
97666,075840.jpg,0,1
97667,128965.jpg,0,0
97668,077285.jpg,0,0
97669,028321.jpg,0,1
97670,024611.jpg,0,0
97671,088735.jpg,1,1
97672,007054.jpg,0,0
97673,009548.jpg,1,0
97674,185563.jpg,1,0
97675,202199.jpg,0,1
97676,035453.jpg,0,0
97677,196491.jpg,0,0
97678,053729.jpg,0,0
97679,130906.jpg,0,0
97680,084436.jpg,0,1
97681,158066.jpg,1,0
97682,004710.jpg,0,0
97683,090437.jpg,1,0
97684,103941.jpg,1,0
97685,198196.jpg,0,0
97686,143815.jpg,0,1
97687,032340.jpg,0,0
97688,164563.jpg,1,0
97689,035799.jpg,1,0
97690,040690.jpg,0,0
97691,156262.jpg,0,0
97692,011426.jpg,1,0
97693,079120.jpg,0,0
97694,099146.jpg,0,0
97695,035145.jpg,0,1
97696,035002.jpg,0,0
97697,066845.jpg,1,0
97698,048859.jpg,0,0
97699,148895.jpg,0,0
97700,143072.jpg,0,0
97701,012880.jpg,0,0
97702,047473.jpg,0,0
97703,188300.jpg,1,0
97704,075684.jpg,0,0
97705,069892.jpg,1,0
97706,164577.jpg,0,0
97707,163546.jpg,0,0
97708,012260.jpg,0,0
97709,120553.jpg,0,0
97710,140861.jpg,0,0
97711,036079.jpg,0,0
97712,018229.jpg,1,1
97713,068258.jpg,0,0
97714,095336.jpg,1,0
97715,014518.jpg,0,0
97716,123979.jpg,0,0
97717,130015.jpg,1,0
97718,083787.jpg,0,0
97719,187332.jpg,0,0
97720,115786.jpg,0,0
97721,121441.jpg,0,0
97722,120851.jpg,0,1
97723,104579.jpg,0,0
97724,184340.jpg,1,0
97725,165128.jpg,0,0
97726,156747.jpg,0,0
97727,155622.jpg,0,0
97728,085064.jpg,0,0
97729,080953.jpg,0,0
97730,103721.jpg,0,0
97731,160099.jpg,0,0
97732,101097.jpg,0,0
97733,076083.jpg,1,0
97734,181496.jpg,1,1
97735,096952.jpg,0,0
97736,017605.jpg,0,0
97737,074010.jpg,0,1
97738,118993.jpg,1,0
97739,049348.jpg,0,0
97740,018097.jpg,0,0
97741,022687.jpg,0,0
97742,044628.jpg,0,0
97743,017816.jpg,0,0
97744,202188.jpg,0,0
97745,098178.jpg,1,0
97746,019528.jpg,0,0
97747,111229.jpg,1,1
97748,009118.jpg,0,0
97749,169315.jpg,0,0
97750,158106.jpg,0,0
97751,123047.jpg,0,1
97752,116229.jpg,1,0
97753,045475.jpg,0,1
97754,104933.jpg,0,0
97755,145398.jpg,0,0
97756,132642.jpg,0,0
97757,033717.jpg,0,1
97758,112791.jpg,0,0
97759,025156.jpg,0,0
97760,150192.jpg,0,0
97761,200784.jpg,0,1
97762,140425.jpg,0,0
97763,022184.jpg,0,0
97764,198576.jpg,0,0
97765,034817.jpg,0,0
97766,194143.jpg,1,0
97767,133953.jpg,0,0
97768,160965.jpg,0,0
97769,193346.jpg,0,0
97770,145000.jpg,0,0
97771,053789.jpg,0,1
97772,144910.jpg,0,0
97773,034995.jpg,0,0
97774,066583.jpg,0,0
97775,095595.jpg,1,0
97776,177090.jpg,0,0
97777,185354.jpg,1,0
97778,163075.jpg,0,0
97779,155824.jpg,0,0
97780,030425.jpg,0,1
97781,043565.jpg,0,0
97782,022639.jpg,0,0
97783,032568.jpg,1,0
97784,152156.jpg,1,0
97785,046008.jpg,0,0
97786,063995.jpg,0,0
97787,122336.jpg,0,0
97788,191907.jpg,0,1
97789,046454.jpg,1,0
97790,138847.jpg,1,0
97791,130827.jpg,0,0
97792,072152.jpg,0,0
97793,053306.jpg,0,0
97794,093361.jpg,0,0
97795,109793.jpg,0,0
97796,052005.jpg,0,0
97797,083966.jpg,0,0
97798,110555.jpg,0,0
97799,169667.jpg,0,0
97800,053567.jpg,0,1
97801,188010.jpg,0,0
97802,153009.jpg,0,0
97803,064432.jpg,0,0
97804,010711.jpg,0,0
97805,139893.jpg,0,0
97806,065477.jpg,0,0
97807,051886.jpg,0,0
97808,036362.jpg,0,0
97809,002147.jpg,0,0
97810,165687.jpg,0,0
97811,200347.jpg,1,0
97812,189632.jpg,0,0
97813,091215.jpg,0,0
97814,107507.jpg,0,1
97815,162092.jpg,0,0
97816,173850.jpg,1,0
97817,133146.jpg,0,0
97818,131797.jpg,0,1
97819,037648.jpg,0,0
97820,127161.jpg,0,0
97821,031438.jpg,0,0
97822,001402.jpg,0,1
97823,195082.jpg,1,0
97824,193265.jpg,0,0
97825,075339.jpg,0,0
97826,153509.jpg,1,0
97827,196736.jpg,0,1
97828,069431.jpg,1,0
97829,036097.jpg,0,0
97830,202234.jpg,0,1
97831,084839.jpg,0,0
97832,130688.jpg,1,0
97833,186719.jpg,0,0
97834,035914.jpg,0,0
97835,170102.jpg,0,0
97836,194842.jpg,0,0
97837,069053.jpg,0,0
97838,084258.jpg,0,1
97839,152221.jpg,0,0
97840,047136.jpg,0,0
97841,186282.jpg,0,0
97842,067476.jpg,1,1
97843,170093.jpg,0,1
97844,092328.jpg,0,0
97845,051929.jpg,1,0
97846,110120.jpg,1,0
97847,091583.jpg,0,1
97848,156198.jpg,0,0
97849,129788.jpg,0,0
97850,038712.jpg,1,0
97851,050273.jpg,0,0
97852,042851.jpg,0,0
97853,082985.jpg,0,0
97854,134362.jpg,0,0
97855,101769.jpg,0,1
97856,130028.jpg,0,0
97857,069728.jpg,1,0
97858,055079.jpg,0,0
97859,197122.jpg,1,0
97860,137587.jpg,0,0
97861,029937.jpg,0,0
97862,179594.jpg,0,1
97863,133469.jpg,0,0
97864,124156.jpg,0,0
97865,046020.jpg,0,0
97866,101147.jpg,0,0
97867,127561.jpg,0,0
97868,192272.jpg,0,0
97869,114477.jpg,1,0
97870,022880.jpg,0,0
97871,164630.jpg,0,1
97872,142229.jpg,0,0
97873,152388.jpg,0,1
97874,178739.jpg,1,0
97875,180963.jpg,0,0
97876,049514.jpg,0,0
97877,016301.jpg,1,1
97878,099403.jpg,1,0
97879,037887.jpg,0,1
97880,194432.jpg,0,0
97881,130732.jpg,0,0
97882,190847.jpg,0,0
97883,041678.jpg,0,0
97884,023188.jpg,0,0
97885,101338.jpg,0,0
97886,145188.jpg,0,0
97887,019644.jpg,0,0
97888,071129.jpg,0,0
97889,113451.jpg,0,0
97890,202557.jpg,0,0
97891,189554.jpg,1,0
97892,042252.jpg,0,0
97893,073869.jpg,0,0
97894,049898.jpg,0,0
97895,066537.jpg,0,0
97896,091425.jpg,1,0
97897,125225.jpg,0,0
97898,146502.jpg,0,1
97899,094579.jpg,0,0
97900,170381.jpg,0,0
97901,042031.jpg,0,0
97902,037549.jpg,0,0
97903,051359.jpg,1,0
97904,190311.jpg,1,1
97905,008347.jpg,0,0
97906,065432.jpg,0,0
97907,087732.jpg,0,0
97908,108927.jpg,0,0
97909,066226.jpg,0,0
97910,110365.jpg,0,0
97911,046379.jpg,1,1
97912,058224.jpg,0,0
97913,013156.jpg,0,0
97914,084656.jpg,0,0
97915,016143.jpg,1,0
97916,167197.jpg,0,0
97917,086540.jpg,0,0
97918,030618.jpg,1,0
97919,031785.jpg,0,0
97920,054704.jpg,1,0
97921,020340.jpg,1,1
97922,109541.jpg,0,0
97923,183257.jpg,0,0
97924,025558.jpg,0,0
97925,143228.jpg,0,0
97926,079010.jpg,0,0
97927,044079.jpg,0,0
97928,176713.jpg,1,0
97929,124149.jpg,0,0
97930,046827.jpg,0,0
97931,147406.jpg,0,0
97932,196557.jpg,0,0
97933,100897.jpg,1,0
97934,198625.jpg,1,0
97935,131639.jpg,0,0
97936,019357.jpg,0,0
97937,145542.jpg,0,0
97938,002740.jpg,1,1
97939,164872.jpg,0,0
97940,066865.jpg,1,0
97941,021339.jpg,0,0
97942,089127.jpg,1,0
97943,187243.jpg,0,0
97944,170094.jpg,0,0
97945,129385.jpg,0,0
97946,003725.jpg,0,0
97947,160497.jpg,0,0
97948,168892.jpg,1,0
97949,008596.jpg,0,0
97950,006948.jpg,0,0
97951,036625.jpg,0,0
97952,000811.jpg,0,0
97953,019710.jpg,0,1
97954,011454.jpg,0,0
97955,045324.jpg,0,0
97956,136552.jpg,1,1
97957,079161.jpg,0,0
97958,152578.jpg,0,0
97959,154259.jpg,0,0
97960,069415.jpg,0,0
97961,055475.jpg,0,0
97962,020605.jpg,0,1
97963,103897.jpg,0,0
97964,184874.jpg,1,1
97965,090741.jpg,0,0
97966,120570.jpg,1,0
97967,142072.jpg,1,0
97968,171124.jpg,0,0
97969,081677.jpg,0,1
97970,080574.jpg,1,1
97971,189480.jpg,1,1
97972,198441.jpg,0,0
97973,011835.jpg,0,0
97974,027763.jpg,0,0
97975,035172.jpg,0,0
97976,188229.jpg,0,0
97977,079257.jpg,1,1
97978,164611.jpg,0,1
97979,199866.jpg,1,1
97980,124503.jpg,0,1
97981,148134.jpg,0,0
97982,001997.jpg,0,0
97983,138274.jpg,0,0
97984,167029.jpg,0,0
97985,177538.jpg,1,0
97986,012549.jpg,0,0
97987,134236.jpg,0,0
97988,113910.jpg,1,0
97989,077382.jpg,0,0
97990,135638.jpg,0,1
97991,007142.jpg,1,1
97992,155516.jpg,1,0
97993,031259.jpg,0,1
97994,017640.jpg,0,0
97995,095274.jpg,1,0
97996,102735.jpg,0,0
97997,099472.jpg,0,0
97998,032373.jpg,0,0
97999,000934.jpg,0,0
98000,036042.jpg,0,0
98001,168664.jpg,0,0
98002,195626.jpg,0,0
98003,164204.jpg,0,1
98004,129595.jpg,1,0
98005,052366.jpg,0,0
98006,074987.jpg,0,0
98007,011062.jpg,0,0
98008,155328.jpg,0,0
98009,047573.jpg,0,0
98010,053555.jpg,0,0
98011,075089.jpg,0,0
98012,050262.jpg,0,0
98013,147492.jpg,1,1
98014,174239.jpg,0,0
98015,139349.jpg,0,0
98016,196198.jpg,0,0
98017,103123.jpg,0,0
98018,188874.jpg,0,0
98019,186722.jpg,0,0
98020,057312.jpg,0,0
98021,117416.jpg,0,0
98022,128950.jpg,0,0
98023,058048.jpg,0,0
98024,007063.jpg,0,0
98025,172118.jpg,0,1
98026,141397.jpg,1,0
98027,054336.jpg,0,0
98028,154307.jpg,0,0
98029,118062.jpg,1,1
98030,057544.jpg,0,0
98031,094347.jpg,0,0
98032,126520.jpg,0,0
98033,128577.jpg,0,0
98034,082041.jpg,0,0
98035,019304.jpg,0,1
98036,111107.jpg,0,0
98037,132059.jpg,0,0
98038,171503.jpg,0,0
98039,086778.jpg,0,0
98040,174228.jpg,0,0
98041,156673.jpg,1,0
98042,103275.jpg,0,0
98043,053877.jpg,0,0
98044,081383.jpg,0,0
98045,188344.jpg,0,0
98046,158906.jpg,1,1
98047,115704.jpg,1,1
98048,062271.jpg,0,0
98049,016451.jpg,0,0
98050,009130.jpg,0,1
98051,166641.jpg,1,0
98052,115946.jpg,1,1
98053,180670.jpg,0,0
98054,033232.jpg,0,0
98055,001330.jpg,0,0
98056,143540.jpg,0,0
98057,140939.jpg,0,0
98058,009836.jpg,0,0
98059,075008.jpg,0,0
98060,113150.jpg,1,0
98061,152415.jpg,0,0
98062,084610.jpg,0,1
98063,139874.jpg,0,0
98064,068618.jpg,0,0
98065,093409.jpg,0,0
98066,014207.jpg,1,0
98067,085900.jpg,1,0
98068,156736.jpg,0,0
98069,152997.jpg,1,0
98070,120327.jpg,0,1
98071,053029.jpg,1,0
98072,024578.jpg,0,1
98073,176846.jpg,1,0
98074,063715.jpg,0,1
98075,202329.jpg,0,0
98076,111970.jpg,0,0
98077,096740.jpg,0,1
98078,191434.jpg,0,0
98079,066806.jpg,0,0
98080,199250.jpg,0,1
98081,076182.jpg,1,0
98082,199597.jpg,0,0
98083,117686.jpg,0,0
98084,180586.jpg,0,0
98085,171624.jpg,1,0
98086,124776.jpg,0,0
98087,132448.jpg,0,1
98088,039479.jpg,0,0
98089,113904.jpg,0,0
98090,039275.jpg,0,0
98091,056837.jpg,1,1
98092,159593.jpg,0,1
98093,070995.jpg,0,0
98094,061230.jpg,0,1
98095,015785.jpg,0,0
98096,047886.jpg,0,0
98097,035633.jpg,0,0
98098,180484.jpg,0,0
98099,071783.jpg,0,1
98100,122075.jpg,1,0
98101,101684.jpg,0,0
98102,161294.jpg,0,0
98103,201598.jpg,0,0
98104,094058.jpg,0,0
98105,037499.jpg,0,1
98106,011185.jpg,0,0
98107,078072.jpg,0,0
98108,135573.jpg,0,0
98109,025691.jpg,0,1
98110,159844.jpg,0,0
98111,154256.jpg,0,0
98112,102126.jpg,0,0
98113,154545.jpg,1,1
98114,166356.jpg,0,0
98115,082187.jpg,0,0
98116,078237.jpg,0,0
98117,072184.jpg,0,0
98118,048180.jpg,0,0
98119,102168.jpg,0,0
98120,105253.jpg,0,1
98121,002470.jpg,0,0
98122,067537.jpg,0,0
98123,060856.jpg,0,0
98124,088798.jpg,1,0
98125,127515.jpg,0,0
98126,121243.jpg,1,0
98127,051797.jpg,0,0
98128,158775.jpg,0,1
98129,079147.jpg,0,0
98130,014538.jpg,0,0
98131,054636.jpg,0,0
98132,143293.jpg,1,0
98133,056357.jpg,0,0
98134,025246.jpg,0,0
98135,197304.jpg,0,0
98136,182164.jpg,0,0
98137,190232.jpg,0,0
98138,038372.jpg,0,0
98139,074796.jpg,0,0
98140,154300.jpg,0,0
98141,161653.jpg,0,0
98142,135822.jpg,0,0
98143,031645.jpg,1,1
98144,177427.jpg,1,0
98145,171626.jpg,1,0
98146,188775.jpg,0,0
98147,096920.jpg,0,0
98148,089521.jpg,0,0
98149,101930.jpg,0,0
98150,018373.jpg,0,0
98151,173256.jpg,1,0
98152,175202.jpg,0,0
98153,035812.jpg,0,1
98154,133338.jpg,0,0
98155,178950.jpg,0,0
98156,132099.jpg,1,0
98157,140767.jpg,0,0
98158,168105.jpg,0,0
98159,180141.jpg,0,1
98160,198143.jpg,1,0
98161,101639.jpg,1,1
98162,013174.jpg,0,1
98163,002535.jpg,0,0
98164,062816.jpg,0,0
98165,176017.jpg,1,0
98166,012017.jpg,0,0
98167,068775.jpg,0,0
98168,189894.jpg,0,1
98169,052247.jpg,0,0
98170,112653.jpg,0,0
98171,173913.jpg,0,0
98172,110080.jpg,0,0
98173,093554.jpg,0,0
98174,124294.jpg,0,0
98175,196220.jpg,0,0
98176,052923.jpg,0,0
98177,012651.jpg,0,0
98178,048590.jpg,0,0
98179,028438.jpg,0,0
98180,187273.jpg,0,1
98181,017365.jpg,0,0
98182,011668.jpg,0,0
98183,173944.jpg,0,0
98184,048309.jpg,0,0
98185,030829.jpg,0,1
98186,120142.jpg,0,0
98187,141263.jpg,0,0
98188,095560.jpg,0,0
98189,189315.jpg,0,0
98190,116789.jpg,1,1
98191,125544.jpg,0,0
98192,102787.jpg,0,0
98193,057607.jpg,0,0
98194,005553.jpg,1,0
98195,056537.jpg,0,0
98196,159093.jpg,0,0
98197,050416.jpg,0,0
98198,179429.jpg,0,0
98199,129886.jpg,1,1
98200,016782.jpg,1,0
98201,004808.jpg,0,0
98202,066124.jpg,0,0
98203,183897.jpg,1,0
98204,200760.jpg,0,0
98205,094698.jpg,0,1
98206,034972.jpg,0,0
98207,104601.jpg,0,0
98208,182567.jpg,0,0
98209,101423.jpg,0,0
98210,161502.jpg,0,0
98211,085015.jpg,0,1
98212,174432.jpg,0,0
98213,138057.jpg,0,0
98214,067941.jpg,0,0
98215,109471.jpg,1,1
98216,113899.jpg,0,0
98217,189955.jpg,0,0
98218,053933.jpg,0,0
98219,169484.jpg,0,0
98220,154361.jpg,0,0
98221,113311.jpg,0,0
98222,175728.jpg,0,0
98223,189311.jpg,0,1
98224,050620.jpg,0,1
98225,062306.jpg,0,0
98226,080507.jpg,0,1
98227,092881.jpg,0,0
98228,068333.jpg,0,0
98229,067285.jpg,0,0
98230,100737.jpg,1,0
98231,101302.jpg,0,0
98232,104046.jpg,0,0
98233,137012.jpg,0,0
98234,182503.jpg,0,0
98235,098929.jpg,0,0
98236,186065.jpg,0,0
98237,103287.jpg,0,1
98238,006586.jpg,0,0
98239,089972.jpg,0,0
98240,196584.jpg,0,0
98241,192971.jpg,0,0
98242,009962.jpg,0,0
98243,057693.jpg,0,0
98244,049379.jpg,0,0
98245,187814.jpg,0,0
98246,094200.jpg,1,1
98247,113654.jpg,0,0
98248,124568.jpg,0,0
98249,008538.jpg,0,0
98250,058542.jpg,0,0
98251,190011.jpg,1,1
98252,098097.jpg,1,1
98253,188142.jpg,0,0
98254,009747.jpg,0,0
98255,180579.jpg,0,0
98256,149727.jpg,0,1
98257,202464.jpg,0,0
98258,075587.jpg,0,0
